Repubblica Italiana,"Repubblica Italiana, 26, Berezyńska, Saska Kępa, Praga-Południe, Warszawa, województwo mazowieckie, 03-905, Polska",amenity,restaurant,0.201,"Roma (AFI: /ˈroma/, ) è la capitale della Repubblica Italiana. È, altresì, capoluogo dell'omonima città metropolitana e della regione Lazio."
Repubblica Italiana,"Repubblica Italiana, 26, Berezyńska, Saska Kępa, Praga-Południe, Warszawa, województwo mazowieckie, 03-905, Polska",amenity,restaurant,0.201,"Dopo l'arresto di Mussolini il 25 luglio e l'armistizio dell'8 settembre, Roma venne occupata dai nazisti, nonostante il tentativo di difesa presso Porta San Paolo e alla Montagnola e sebbene fosse stata dichiarata città aperta. Nei nove mesi di occupazione la città fu teatro della deportazione degli ebrei romani del 16 ottobre 1943, di attacchi alla Wehrmacht da parte della resistenza romana come quello avvenuto in via Rasella, e di eccidi da parte dei nazisti come alle Fosse Ardeatine, per poi essere infine liberata dagli Alleati il 4 giugno 1944.Cessata la guerra, Roma, in seguito al referendum del 2 e 3 giugno 1946, divenne capitale della neonata Repubblica Italiana. Negli anni cinquanta e sessanta la città si sviluppò urbanisticamente e demograficamente e, a partire dal Giubileo del 1950, divenne una delle più ambite mete turistiche trasformandosi, in poco tempo, in una delle capitali mondiali del divertimento e del cinema, grazie alle numerose pellicole di affermati autori cinematografici."
Repubblica Italiana,"Repubblica Italiana, 26, Berezyńska, Saska Kępa, Praga-Południe, Warszawa, województwo mazowieckie, 03-905, Polska",amenity,restaurant,0.201,"il palazzo del Quirinale, sede della Presidenza della Repubblica, palazzo Madama, sede del Senato della Repubblica, palazzo Montecitorio, sede della Camera dei deputati, palazzo Chigi, sede del Governo italiano, palazzo Koch, sede della Banca d'Italia, palazzo Spada, sede del Consiglio di Stato, il palazzo di Giustizia, noto anche come Palazzaccio e sede della Corte suprema di cassazione e il palazzo della Consulta, sede della Corte costituzionale. La città ospita anche le sedi di tutti i ministeri oltre che delle varie ambasciate presso la Repubblica Italiana e gran parte di quelle presso la Santa Sede. Infine a Roma si trovano anche le sedi principali della regione Lazio e, presso palazzo Valentini, della città metropolitana di Roma Capitale."
Berlino,"Берлин, Нижнесанарское сельское поселение, Троицкий район, Челябинская область, Уральский федеральный округ, 457130, Россия",place,village,0.2879976529248165,"Il comune di Roma è dotato di un ordinamento amministrativo speciale, denominato Roma Capitale e disciplinato da una legge dello Stato. Contando 2 758 280 abitanti, è il comune più popoloso d'Italia e il terzo dell'Unione europea dopo Berlino e Madrid, mentre, con una superficie di 1287,36 km², è il comune più esteso d'Italia e dell'Unione europea, nonché la quinta città più estesa d'Europa dopo Mosca, Istanbul, Londra e San Pietroburgo. È inoltre il comune europeo con la maggiore superficie di aree verdi."
Berlino,"Берлин, Нижнесанарское сельское поселение, Троицкий район, Челябинская область, Уральский федеральный округ, 457130, Россия",place,village,0.2879976529248165," Società Evoluzione demografica Con i suoi oltre 2879000 abitanti, Roma è il comune più popoloso d'Italia. Nel contesto dell'Unione europea, il comune di Roma si colloca al terzo posto in termini di popolazione, dopo Berlino e Madrid. Annoverando anche pendolari, militari, studenti, residenti vaticani, politici e diplomatici, il totale degli abitanti di Roma in un normale giorno lavorativo raggiunge la cifra di circa 4000000 persone."
Madrid,"Madrid, Surigao del Sur, Caraga, 8316, Pilipinas / Philippines",place,town,0.43746563284857487,"Il comune di Roma è dotato di un ordinamento amministrativo speciale, denominato Roma Capitale e disciplinato da una legge dello Stato. Contando 2 758 280 abitanti, è il comune più popoloso d'Italia e il terzo dell'Unione europea dopo Berlino e Madrid, mentre, con una superficie di 1287,36 km², è il comune più esteso d'Italia e dell'Unione europea, nonché la quinta città più estesa d'Europa dopo Mosca, Istanbul, Londra e San Pietroburgo. È inoltre il comune europeo con la maggiore superficie di aree verdi."
Madrid,"Madrid, Surigao del Sur, Caraga, 8316, Pilipinas / Philippines",place,town,0.43746563284857487," Società Evoluzione demografica Con i suoi oltre 2879000 abitanti, Roma è il comune più popoloso d'Italia. Nel contesto dell'Unione europea, il comune di Roma si colloca al terzo posto in termini di popolazione, dopo Berlino e Madrid. Annoverando anche pendolari, militari, studenti, residenti vaticani, politici e diplomatici, il totale degli abitanti di Roma in un normale giorno lavorativo raggiunge la cifra di circa 4000000 persone."
Mosca,"Mosca, Santa María Tlahuitoltepec, Oaxaca, México",place,hamlet,0.36,"Il comune di Roma è dotato di un ordinamento amministrativo speciale, denominato Roma Capitale e disciplinato da una legge dello Stato. Contando 2 758 280 abitanti, è il comune più popoloso d'Italia e il terzo dell'Unione europea dopo Berlino e Madrid, mentre, con una superficie di 1287,36 km², è il comune più esteso d'Italia e dell'Unione europea, nonché la quinta città più estesa d'Europa dopo Mosca, Istanbul, Londra e San Pietroburgo. È inoltre il comune europeo con la maggiore superficie di aree verdi."
Istanbul,"Istanbul, Pallas Athena Executive Village Phase 2, Sitio Pulo, Anabu I-D, Imus, Cavite, Calabarzon, 4103, Pilipinas / Philippines",highway,residential,0.21,"Il comune di Roma è dotato di un ordinamento amministrativo speciale, denominato Roma Capitale e disciplinato da una legge dello Stato. Contando 2 758 280 abitanti, è il comune più popoloso d'Italia e il terzo dell'Unione europea dopo Berlino e Madrid, mentre, con una superficie di 1287,36 km², è il comune più esteso d'Italia e dell'Unione europea, nonché la quinta città più estesa d'Europa dopo Mosca, Istanbul, Londra e San Pietroburgo. È inoltre il comune europeo con la maggiore superficie di aree verdi."
San Pietroburgo,"Санкт-Петербург, Северо-Западный федеральный округ, Россия",place,city,0.7232130301528871,"Il comune di Roma è dotato di un ordinamento amministrativo speciale, denominato Roma Capitale e disciplinato da una legge dello Stato. Contando 2 758 280 abitanti, è il comune più popoloso d'Italia e il terzo dell'Unione europea dopo Berlino e Madrid, mentre, con una superficie di 1287,36 km², è il comune più esteso d'Italia e dell'Unione europea, nonché la quinta città più estesa d'Europa dopo Mosca, Istanbul, Londra e San Pietroburgo. È inoltre il comune europeo con la maggiore superficie di aree verdi."
